개방서비스명,좌표정보(x),좌표정보(y),주소
농어촌민박업,136136.0308,-3616.168345,애월읍
농어촌민박업,143934.3619,-4638.679907,애월읍
농어촌민박업,176673.9401,6514.054584,구좌읍
농어촌민박업,181125.5999,6501.615824,구좌읍
농어촌민박업,135295.1479,-5067.007332,애월읍
농어촌민박업,140985.8119,-9365.615857,애월읍
농어촌민박업,140985.8119,-9365.615857,애월읍
농어촌민박업,140985.8119,-9365.615857,애월읍
농어촌민박업,140985.8119,-9365.615857,애월읍
농어촌민박업,140985.8119,-9365.615857,애월읍
농어촌민박업,134950.6297,-5443.688527,애월읍
농어촌민박업,134950.6297,-5443.688527,애월읍
농어촌민박업,143471.9942,-1127.970633,애월읍
농어촌민박업,142043.2221,-5808.186533,애월읍
농어촌민박업,145838.2954,-3489.371581,애월읍
농어촌민박업,139214.9767,-2461.016466,애월읍
농어촌민박업,139214.9767,-2461.016466,애월읍
농어촌민박업,139214.9767,-2461.016466,애월읍
농어촌민박업,143913.9816,-1452.923049,애월읍
농어촌민박업,143700.7033,-3012.180593,애월읍
농어촌민박업,143645.0428,-1231.872687,애월읍
농어촌민박업,135751.9639,-5414.422927,애월읍
농어촌민박업,144475.7552,-2233.918756,애월읍
농어촌민박업,139534.4204,-5111.53607,애월읍
농어촌민박업,147013.0217,-4379.601923,애월읍
농어촌민박업,134992.6304,-5415.018518,애월읍
농어촌민박업,190085.7421,2336.441388,구좌읍
농어촌민박업,189270.2142,2514.117692,구좌읍
농어촌민박업,144366.6988,-4966.538966,애월읍
농어촌민박업,190629.1762,-674.8288405,구좌읍
농어촌민박업,190278.9087,2894.656192,구좌읍
농어촌민박업,185378.9613,3864.648646,구좌읍
농어촌민박업,135874.7298,-4637.467826,애월읍
농어촌민박업,142376.2591,-3127.682616,애월읍
농어촌민박업,185001.2513,4370.91523,구좌읍
농어촌민박업,178780.0903,1238.885109,구좌읍
농어촌민박업,140997.7899,-2419.639508,애월읍
농어촌민박업,186339.2009,3463.792237,구좌읍
농어촌민박업,182071.835,-111.1290548,구좌읍
농어촌민박업,184582.2385,2742.679393,구좌읍
농어촌민박업,190087.0651,2843.706454,구좌읍
농어촌민박업,181853.6811,6248.711074,구좌읍
농어촌민박업,180010.6143,-2314.142374,구좌읍
농어촌민박업,178758.6233,5775.905756,구좌읍
농어촌민박업,180670.6025,6652.174352,구좌읍
농어촌민박업,179698.4022,-2808.443379,구좌읍
농어촌민박업,185286.6129,4066.587284,구좌읍
농어촌민박업,180341.7385,3936.167117,구좌읍
농어촌민박업,176884.7007,-49.08791785,구좌읍
농어촌민박업,143563.5266,-5697.608297,애월읍
농어촌민박업,141957.1603,-5869.899966,애월읍
농어촌민박업,184938.0853,4152.615773,구좌읍
농어촌민박업,189435.1103,2742.179057,구좌읍
농어촌민박업,184903.9574,4101.319371,구좌읍
농어촌민박업,180546.5467,6219.726631,구좌읍
농어촌민박업,180926.7469,6548.875737,구좌읍
농어촌민박업,187456.5666,2357.552391,구좌읍
농어촌민박업,184113.7358,5114.380544,구좌읍
농어촌민박업,188720.2189,2550.531892,구좌읍
농어촌민박업,181256.9972,6199.568974,구좌읍
농어촌민박업,189416.2345,2365.016797,구좌읍
농어촌민박업,182623.4524,-776.78041,구좌읍
농어촌민박업,190005.3261,1667.396886,구좌읍
농어촌민박업,185217.0184,3946.576841,구좌읍
농어촌민박업,186954.5855,1046.307412,구좌읍
농어촌민박업,135874.7298,-4637.467826,애월읍
농어촌민박업,135680.2667,-5176.206238,애월읍
농어촌민박업,141737.1027,-2034.230339,애월읍
농어촌민박업,180808.6597,6819.874644,구좌읍
농어촌민박업,176600.786,6671.329389,구좌읍
농어촌민박업,190889.7988,1469.305519,구좌읍
농어촌민박업,190641.4337,-517.5664843,구좌읍
농어촌민박업,176472.0838,6721.302362,구좌읍
농어촌민박업,185009.6251,4157.145905,구좌읍
농어촌민박업,140345.2115,-2188.791471,애월읍
농어촌민박업,138049.3705,-4113.729594,애월읍
농어촌민박업,142203.7361,-2493.730621,애월읍
농어촌민박업,188973.7618,2895.734269,구좌읍
농어촌민박업,188982.2563,3355.12045,구좌읍
농어촌민박업,142970.4448,-6551.525415,애월읍
농어촌민박업,141937.3985,-5949.254937,애월읍
농어촌민박업,139440.0559,-2435.784994,애월읍
농어촌민박업,147436.7142,-4832.286976,애월읍
농어촌민박업,139275.3999,-4874.762426,애월읍
농어촌민박업,142613.7569,-3054.708944,애월읍
농어촌민박업,178674.516,6082.551108,구좌읍
농어촌민박업,135274.4601,-5046.160633,애월읍
농어촌민박업,135212.336,-5033.895552,애월읍
농어촌민박업,147293.1623,-4011.237381,애월읍
농어촌민박업,143275.876,-2756.885256,애월읍
농어촌민박업,143276.6858,-2772.292983,애월읍
농어촌민박업,138183.2352,-6242.305391,애월읍
농어촌민박업,140243.4713,-2178.509685,애월읍
농어촌민박업,138295.3394,-3245.733555,애월읍
농어촌민박업,138226.746,-3358.593714,애월읍
농어촌민박업,142607.6527,-3104.423223,애월읍
농어촌민박업,138193.2501,-3182.800822,애월읍
농어촌민박업,136053.5011,-3560.7686,애월읍
농어촌민박업,139984.1971,-1887.998714,애월읍
농어촌민박업,147159.8184,-2554.17788,애월읍
농어촌민박업,135857.3036,-8718.855927,애월읍
농어촌민박업,141663.7717,-5812.612872,애월읍
농어촌민박업,146209.6497,-4502.344248,애월읍
농어촌민박업,144986.1284,-958.8799152,애월읍
농어촌민박업,144352.4246,-5013.885217,애월읍
농어촌민박업,145890.1383,-2603.617339,애월읍
농어촌민박업,134881.9919,-5222.7055,애월읍
농어촌민박업,139176.8904,-4396.967843,애월읍
농어촌민박업,176113.8283,6431.142689,구좌읍
농어촌민박업,185422.4382,3946.619431,구좌읍
농어촌민박업,185341.9526,3946.271121,구좌읍
농어촌민박업,177092.168,6811.895853,구좌읍
농어촌민박업,172866.642,5924.865649,구좌읍
농어촌민박업,188647.8724,2755.403197,구좌읍
농어촌민박업,188782.755,2744.162084,구좌읍
농어촌민박업,179177.6459,-2847.450711,구좌읍
농어촌민박업,190828.8897,-172.4086214,구좌읍
농어촌민박업,181817.6341,5749.161287,구좌읍
농어촌민박업,180550.1609,6255.822565,구좌읍
농어촌민박업,180764.8199,6865.525338,구좌읍
농어촌민박업,181210.614,5928.947228,구좌읍
농어촌민박업,189258.1801,3228.939938,구좌읍
농어촌민박업,182444.6649,48.66081856,구좌읍
농어촌민박업,190679.581,-1191.998827,구좌읍
농어촌민박업,190620.5057,-1190.1281,구좌읍
농어촌민박업,186919.7422,2110.542919,구좌읍
농어촌민박업,176634.9633,6562.496833,구좌읍
농어촌민박업,135859.3363,-3551.00704,애월읍
농어촌민박업,184612.3433,4733.937289,구좌읍
농어촌민박업,146168.629,-3088.042176,애월읍
농어촌민박업,142973.9539,-4945.857317,애월읍
농어촌민박업,136466.4938,-3256.979316,애월읍
농어촌민박업,146265.8626,-7093.72872,애월읍
농어촌민박업,183735.9762,6363.506505,구좌읍
농어촌민박업,139257.2446,-4169.755814,애월읍
농어촌민박업,137679.9788,-6510.153642,애월읍
농어촌민박업,141036.1815,-5044.803334,애월읍
농어촌민박업,181079.1675,6470.283157,구좌읍
농어촌민박업,180467.0271,6408.835938,구좌읍
농어촌민박업,188754.0907,3420.401498,구좌읍
농어촌민박업,190203.668,2812.48504,구좌읍
농어촌민박업,184694.8928,4541.709153,구좌읍
농어촌민박업,185240.39,4055.957863,구좌읍
농어촌민박업,187110.6724,2959.575861,구좌읍
농어촌민박업,173268.175,5716.249999,구좌읍
농어촌민박업,180511.8439,6192.336153,구좌읍
농어촌민박업,138049.3705,-4113.729594,애월읍
농어촌민박업,176712.8608,6707.858364,구좌읍
농어촌민박업,189764.9448,1700.594399,구좌읍
농어촌민박업,180656.4575,6755.708209,구좌읍
농어촌민박업,180668.7294,6754.304934,구좌읍
농어촌민박업,182554.9647,-1688.359165,구좌읍
농어촌민박업,182728.6027,-1611.53397,구좌읍
농어촌민박업,177138.8953,6717.158216,구좌읍
농어촌민박업,139275.1979,-3780.951808,애월읍
농어촌민박업,141314.6246,-4312.572662,애월읍
농어촌민박업,139269.7744,-4938.780581,애월읍
농어촌민박업,185109.505,3715.161401,구좌읍
농어촌민박업,190192.9886,2957.249506,구좌읍
농어촌민박업,181408.7112,6431.46203,구좌읍
농어촌민박업,181182.213,6248.279296,구좌읍
농어촌민박업,134961.8009,-5486.586401,애월읍
농어촌민박업,140345.2115,-2188.791471,애월읍
농어촌민박업,136710.0187,-7078.294081,애월읍
농어촌민박업,140221.866,-2238.357711,애월읍
농어촌민박업,135588.6319,-4609.147473,애월읍
농어촌민박업,142076.3055,-1273.803239,애월읍
농어촌민박업,140936.4541,-4824.581834,애월읍
농어촌민박업,145823.0995,-3372.121651,애월읍
농어촌민박업,142421.6573,-1151.390786,애월읍
농어촌민박업,138221.5465,-3076.067372,애월읍
농어촌민박업,139276.7826,-11035.17876,애월읍
농어촌민박업,137242.5909,-7105.52181,애월읍
농어촌민박업,144867.8491,-2569.743245,애월읍
농어촌민박업,135307.6974,-4997.154798,애월읍
농어촌민박업,135307.6974,-4997.154798,애월읍
농어촌민박업,137501.2769,-7494.358285,애월읍
농어촌민박업,139428.0695,-2473.125894,애월읍
농어촌민박업,137666.8355,-6443.470958,애월읍
농어촌민박업,142279.3955,-1243.129945,애월읍
농어촌민박업,145702.0516,-2460.682164,애월읍
농어촌민박업,145123.2423,-623.9127768,애월읍
농어촌민박업,138700.6256,-4896.082937,애월읍
농어촌민박업,141833.3017,-1903.184135,애월읍
농어촌민박업,142609.1799,-1457.261739,애월읍
농어촌민박업,138594.0656,-3177.172135,애월읍
농어촌민박업,143587.9664,-1222.074759,애월읍
농어촌민박업,142260.9163,-6656.532304,애월읍
농어촌민박업,141942.3574,-2605.43686,애월읍
농어촌민박업,135325.7469,-5626.834805,애월읍
농어촌민박업,137845.9386,-4075.956426,애월읍
농어촌민박업,137073.4487,-8412.974308,애월읍
농어촌민박업,146460.321,-4982.597571,애월읍
농어촌민박업,136030.9429,-3839.632352,애월읍
농어촌민박업,139436.6748,-2554.401754,애월읍
농어촌민박업,141887.0988,-1411.829235,애월읍
농어촌민박업,142371.054,-1321.033173,애월읍
농어촌민박업,142371.054,-1321.033173,애월읍
농어촌민박업,142371.054,-1321.033173,애월읍
농어촌민박업,135950.027,-3653.23271,애월읍
농어촌민박업,143654.7372,-1214.809326,애월읍
농어촌민박업,190439.9229,-429.1862472,구좌읍
농어촌민박업,179475.5734,979.5877195,구좌읍
농어촌민박업,144952.5733,-2552.394474,애월읍
농어촌민박업,139356.8395,-4336.493512,애월읍
농어촌민박업,137308.1767,-4811.443842,애월읍
농어촌민박업,142229.4746,-5946.522432,애월읍
농어촌민박업,140723.6914,-2269.541932,애월읍
농어촌민박업,140456.5578,-1805.514855,애월읍
농어촌민박업,185331.0429,3835.536544,구좌읍
농어촌민박업,184710.1353,4725.927838,구좌읍
농어촌민박업,186206.5706,2521.485375,구좌읍
농어촌민박업,184798.6822,-1567.675195,구좌읍
농어촌민박업,187679.8661,2772.129287,구좌읍
농어촌민박업,178570.2752,-2739.624261,구좌읍
농어촌민박업,187021.1804,3004.444009,구좌읍
농어촌민박업,188925.9552,3345.74529,구좌읍
농어촌민박업,180098.5686,-2780.369142,구좌읍
농어촌민박업,175669.7395,5984.237899,구좌읍
농어촌민박업,179904.5039,-3062.797054,구좌읍
농어촌민박업,184840.0442,4524.731589,구좌읍
농어촌민박업,182023.8059,6175.022354,구좌읍
농어촌민박업,176352.4818,6845.183454,구좌읍
농어촌민박업,144439.2833,-5823.460931,애월읍
농어촌민박업,183766.1585,4213.872516,구좌읍
농어촌민박업,138053.6267,-3463.890847,애월읍
농어촌민박업,184649.2881,4706.279484,구좌읍
농어촌민박업,174983.9958,6981.613591,구좌읍
농어촌민박업,174974.3468,6997.500402,구좌읍
농어촌민박업,183488.9756,4192.326723,구좌읍
농어촌민박업,178632.8428,-4577.076324,구좌읍
농어촌민박업,191254.1727,52.34020717,구좌읍
농어촌민박업,182620.5402,-798.9313129,구좌읍
농어촌민박업,181357.4451,6479.120902,구좌읍
농어촌민박업,180443.7759,6339.971551,구좌읍
농어촌민박업,179395.312,1927.204375,구좌읍
농어촌민박업,190620.5057,-1190.1281,구좌읍
농어촌민박업,188869.3764,3419.679151,구좌읍
농어촌민박업,182488.9637,-88.53776148,구좌읍
농어촌민박업,186951.4784,2974.397608,구좌읍
농어촌민박업,177060.0006,-81.26668239,구좌읍
농어촌민박업,190034.7637,1702.624876,구좌읍
농어촌민박업,178651.0919,6089.787218,구좌읍
농어촌민박업,176841.8766,6834.069053,구좌읍
농어촌민박업,140251.3627,-3166.697109,애월읍
농어촌민박업,140240.4017,-3185.740379,애월읍
농어촌민박업,185417.5866,3735.976215,구좌읍
농어촌민박업,144621.2792,-7645.863726,애월읍
농어촌민박업,147436.7142,-4832.286976,애월읍
농어촌민박업,147157.3277,-5748.785814,애월읍
농어촌민박업,183619.1658,6464.007703,구좌읍
농어촌민박업,179894.1351,-3247.037168,구좌읍
농어촌민박업,180701.2564,6600.085869,구좌읍
농어촌민박업,180914.5971,4382.064915,구좌읍
농어촌민박업,191353.2179,-600.2976467,구좌읍
농어촌민박업,181975.4699,6352.385428,구좌읍
농어촌민박업,190280.4083,2033.179281,구좌읍
농어촌민박업,177800.7664,5204.62362,구좌읍
농어촌민박업,187450.1563,1874.803199,구좌읍
농어촌민박업,135260.6355,-5305.738468,애월읍
농어촌민박업,141803.9762,-8339.511298,애월읍
농어촌민박업,141955.0211,-8476.72811,애월읍
농어촌민박업,136004.098,-3897.358037,애월읍
농어촌민박업,138132.6539,-3898.967751,애월읍
농어촌민박업,146380.4661,-7121.77928,애월읍
농어촌민박업,141538.3176,-2131.987197,애월읍
농어촌민박업,147676.3974,-4430.225767,애월읍
농어촌민박업,138280.735,-3075.68397,애월읍
농어촌민박업,143234.7944,-4296.979582,애월읍
농어촌민박업,143928.6207,-1471.698297,애월읍
농어촌민박업,136830.3041,-7096.104834,애월읍
농어촌민박업,137658.0613,-6512.291884,애월읍
농어촌민박업,143480.1795,-1522.076717,애월읍
농어촌민박업,144183.1854,-5065.910928,애월읍
농어촌민박업,142561.8633,-2031.173701,애월읍
농어촌민박업,136590.9731,-3213.736406,애월읍
농어촌민박업,138272.2024,-3129.842906,애월읍
농어촌민박업,142537.6705,-2033.637847,애월읍
농어촌민박업,137692.0355,-7051.527325,애월읍
농어촌민박업,136784.1454,-3176.455317,애월읍
농어촌민박업,145802.0859,-5370.483121,애월읍
농어촌민박업,142371.054,-1321.033173,애월읍
농어촌민박업,143386.8465,-5143.516934,애월읍
농어촌민박업,139562.6647,-2689.754259,애월읍
농어촌민박업,145009.8178,-982.3227127,애월읍
농어촌민박업,139549.8999,-2645.179144,애월읍
농어촌민박업,139314.4561,-2665.053189,애월읍
농어촌민박업,145883.8116,-1132.072725,애월읍
농어촌민박업,143836.6311,-4618.855524,애월읍
농어촌민박업,140822.8328,-1900.16915,애월읍
농어촌민박업,138441.3677,-3302.145434,애월읍
농어촌민박업,144716.0289,-1131.280213,애월읍
농어촌민박업,140863.4736,-2267.528729,애월읍
농어촌민박업,138006.8786,-6240.397939,애월읍
농어촌민박업,141910.3618,-1993.85142,애월읍
농어촌민박업,141910.3618,-1993.85142,애월읍
농어촌민박업,182492.5485,-128.3351645,구좌읍
농어촌민박업,185374.9929,4102.923916,구좌읍
농어촌민박업,185044.6732,4063.6999,구좌읍
농어촌민박업,181333.9762,6468.391911,구좌읍
농어촌민박업,178472.6838,-3363.045608,구좌읍
농어촌민박업,186116.6021,3132.490839,구좌읍
농어촌민박업,144978.2233,-3824.291035,애월읍
농어촌민박업,179705.9609,-2548.942433,구좌읍
농어촌민박업,143629.8636,-1198.02401,애월읍
농어촌민박업,140345.2115,-2188.791471,애월읍
농어촌민박업,176355.1334,6448.481411,구좌읍
농어촌민박업,141353.9715,-1961.274229,애월읍
농어촌민박업,138422.5106,-3285.125124,애월읍
